created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Dec 22 07:35:27 +0000 2023;1738100926626541894;"@BintangNadi LGBT, chip dalam nyamuk, terhubung dengan 5G, pembunuhan massal dll... jumlah hoax soal nyamuk wolbachia memang luar biasa. Tapi ada alasan2 faktual dan hukum yang wajar untuk menolaknya, sesuai isi somasi Menkes https://t.co/40ZH7lkSiI";0;1;4;7;in;1613929735020773376;1738099362469957736;TedInvestigasi;https://twitter.com/TedInvestigasi/status/1738100926626541894
Fri Dec 22 07:29:14 +0000 2023;1738099362469957736;"Goblok banget bilang &amp  sebar hoax nyamuk wolbachia nyebar birus LGBT imajinasi darimana coba sampe mikir gitu, pelaku biasanya penikmat teori konspirasi yg galaknya kaya anjing kelaperan";0;1;0;0;in;1958639762;1738099362469957736;BintangNadi;https://twitter.com/BintangNadi/status/1738099362469957736
Thu Dec 21 13:16:10 +0000 2023;1737824279365083366;"@KemenkesRI Wolbachia udah banyak dicoba, udah aman, udah bagus buat nyamuk. Tapi, kenapa harus disisipin isu LGBT? Gak paham, jadi ga nyambung sama diskusi utama.";0;0;0;0;in;1728997316798160896;1734208658626761025;myworldisyuu;https://twitter.com/myworldisyuu/status/1737824279365083366
Thu Dec 21 11:58:17 +0000 2023;1737804679755817392;"@KemenkesRI gue sampein dr berita yg gw baca y. nyamuk wolbachia aman, gak punya kaitan sama LGBT atau virus baru. Jangan terpancing sama berita palsu";0;0;0;0;in;762908408836034560;1734208658626761025;infozrm;https://twitter.com/infozrm/status/1737804679755817392
Thu Dec 21 11:54:25 +0000 2023;1737803709927800906;"@KemenkesRI kok bisa ya ada yang mikir nyamuk Wolbachia bisa sebar LGBT? tim kreatifnya nongkrong dimana ya? 😂";0;0;0;0;in;1119533524610981888;1734208658626761025;bakterilusy;https://twitter.com/bakterilusy/status/1737803709927800906
Thu Dec 21 11:54:04 +0000 2023;1737803619528020069;"@KemenkesRI Gimana sih, udah dikasih edukasi, malah ada aja yang pada percaya nyamuk Wolbachia bisa bawa LGBT. bingung bgt sama yg komen di akun yt itu";0;1;0;1;in;2960135510;1734208658626761025;honojrs;https://twitter.com/honojrs/status/1737803619528020069
Thu Dec 21 11:53:58 +0000 2023;1737803594676768812;"@KemenkesRI Wolbachia itu bagus buat nyamuk, udah banyak negara yang coba. Tapi jangan sampe dijadikan alat buat bikin issue LGBT. Gak ada hubungannya sama sekali.";0;0;0;0;in;1134806812538966016;1734208658626761025;hwanglinyun___;https://twitter.com/hwanglinyun___/status/1737803594676768812
Thu Dec 21 11:52:34 +0000 2023;1737803242200047891;"@KemenkesRI Nyamuk Wolbachia jadi agen rahasia LGBT dan virus baru? Wah, nih nyamuk uda kaya agen aja banyak bet misi. wlwkwkkw";0;0;0;1;in;761270046186311681;1734208658626761025;qordenputih;https://twitter.com/qordenputih/status/1737803242200047891
Thu Dec 21 11:34:50 +0000 2023;1737798778483314879;"@KemenkesRI Wolbachia udah teruji ampuh, aman buat nyamuk dan manusia. Tapi nih, konten dr tifa deh malah blunder bikin isu LGBT dari situ, gak etis dan ga nyambung sama bahasannya.";0;0;0;0;in;1553401378583691265;1734208658626761025;oyentidakbarbar;https://twitter.com/oyentidakbarbar/status/1737798778483314879
Thu Dec 21 11:31:58 +0000 2023;1737798057570504953;"@KemenkesRI Wah, perkembangan Wolbachia di Jogja emang bagus banget! tetangga2 yang langganan DBD berkurang drastis. Jadi, sebenernya gak perlu ribut-ribut nyambungin dengan LGBT, yang penting kesehatan masyarakat menurutku";0;0;0;0;in;1608049675944460288;1734208658626761025;saki_lasaka;https://twitter.com/saki_lasaka/status/1737798057570504953
Thu Dec 21 11:31:11 +0000 2023;1737797860798976412;"@KemenkesRI Wolbachia jelas oke buat nyamuk, tapi heran deh kok sampe ada yang bikin isu LGBT dari sini. Gak nyambung sama sekali, lebih baik fokus sama manfaatnya buat kesehatan.";0;0;0;0;in;1657958590584590336;1734208658626761025;KarinAulia866;https://twitter.com/KarinAulia866/status/1737797860798976412
Thu Dec 21 11:29:58 +0000 2023;1737797554400841904;"@KemenkesRI Punten kak, relevansinya ke LGBT dimana ya? By research proven kalo Wolbachia udah terbukti ampuh nanganin nyamuk yang bawa virus, tapi heran banget kok jadi ada bahasan LGBT.. bingung saya";0;0;0;0;in;1606085973527629825;1734208658626761025;Pujiant35198159;https://twitter.com/Pujiant35198159/status/1737797554400841904
Wed Dec 20 14:41:44 +0000 2023;1737483425538355322;"“Ada informasi yang salah bahwa nyamuk ber-Wolbachia bisa masuk ke tubuh manusia dan menyebabkan #LGBT. #Wolbachia hanya hidup di serangga, tidak bisa bertahan hidup di luar serangga,” kata Imran Pambudi, Direktur Pencegahan dan Pengendalian Penyakit Menular.#indonesia #NASIONAL https://t.co/AoOX1CH9Dm";0;0;0;1;in;1192389223313096704;1737483425538355322;TitikTerangNews;https://twitter.com/TitikTerangNews/status/1737483425538355322
Wed Dec 20 08:30:00 +0000 2023;1737389876469784655;"#InfoGen1031FM Dir. P2P Kemenkes Imran Pambudi menegaskan, informasi nyamuk ber-Wolbachia dapat membawa virus LGBT itu HOAX. Imran menyebut, nyamuk ber-Wolbachia tidak bisa masuk ke dalam tubuh manusia, Wolbachia hanya hidup di tubuh serangga.  #Wolbachia #Kemenkes";0;2;0;1;in;124402522;1737389876469784655;gen1031fmsby;https://twitter.com/gen1031fmsby/status/1737389876469784655
Wed Dec 20 05:30:03 +0000 2023;1737344591412547901;"Kementerian Kesehatan (Kemenkes) membantah kabar yang menyebut bahwa nyamuk dengan wolbachia membawa "virus" LGBT. Direktur Pencegahan dan Pengendalian Penyakit Menular Kementerian Kesehatan (Kemenkes) Imran Pambudi tegas menyebut hal itu tidak benar atau hoaks.  #BonusDemografi";0;5;3;5;in;1664572693180747777;1737344591412547901;faktacom_;https://twitter.com/faktacom_/status/1737344591412547901
Wed Dec 20 00:42:30 +0000 2023;1737272227232616460;"CEK FAKTA : Benarkah Nyamuk Wolbachia Membawa Virus LGBT? https://t.co/L2hKkcJkE5";10;9;0;0;in;150589950;1737272227232616460;PRFMnews;https://twitter.com/PRFMnews/status/1737272227232616460
Tue Dec 19 19:33:06 +0000 2023;1737194363577643482;"Nyamuk Wolbachia Bawa Virus LGBT, Itu Hoaks! https://t.co/sGzB8VZE4v";0;0;0;0;in;2544978158;1737194363577643482;Kilas_berita_;https://twitter.com/Kilas_berita_/status/1737194363577643482
Mon Dec 11 19:56:34 +0000 2023;1734301167537267081;"@KemenkesRI mana bukti bahwa wolbachia gak menyebabkan LGBT? coba tunjukkan jurnalnya!";0;1;0;0;in;269216739;1734208658626761025;basaheh;https://twitter.com/basaheh/status/1734301167537267081
Mon Dec 11 13:49:24 +0000 2023;1734208767334768755;"Disampaikan bahwa narasi tersebut tidak benar dan tidak berdasar. Nyamuk aedes aegypti hanya membawa bakteri baik wolbachia dan bukan virus yang membawa genetik LGBT di masyarakat!   Jadi dipastikan bahwa informasi tersebut HOAX ya ❌";1;1;0;2;in;161236190;1734208658626761025;KemenkesRI;https://twitter.com/KemenkesRI/status/1734208767334768755
Mon Dec 11 03:30:10 +0000 2023;1734052929592762620;"@elizabethlisa76 NWO itu sangat mendukung LGBT yg notabene akan menurunkan tingkat reproduksi manusia .... Ternyata wolbachia ini sangat2 mendukung program tsb 🤦🤦🤦 https://t.co/8Qw19Sem9c";0;4;9;25;in;372723567;1734051966798692576;MLSetyadi;https://twitter.com/MLSetyadi/status/1734052929592762620
Sat Dec 02 01:01:05 +0000 2023;1730753920706957783;"@tvOneNews Nyamuk Wolbachia adalah nyamuk pencetus LGBT krn bisa merubah struktur DNA.";0;0;0;0;in;1707297929407643648;1730145383375106061;AArt9431;https://twitter.com/AArt9431/status/1730753920706957783
Sat Dec 02 00:17:18 +0000 2023;1730742902702359009;"@DokterTifa Nyamuk Wolbachia adalah nyamuk pencetus LGBT krn bisa merubah struktur DNA.";0;0;0;0;in;1707297929407643648;1730410811913556114;AArt9431;https://twitter.com/AArt9431/status/1730742902702359009
Fri Dec 01 10:17:53 +0000 2023;1730531657663570336;"Waduh, masa katanya nyamuk Wolbachia bawa virus LGBT?! Jangan langsung percaya ya guys, mending kita cek dulu yuk!  #nyamukwolbachia #wolbachia #lgbt #nyamukdbd #demamberdarah #hoaks #cekfakta #hoaksataufakta https://t.co/AW280Oq8kc";0;0;0;0;in;2393930923;1730531657663570336;lensaRTV;https://twitter.com/lensaRTV/status/1730531657663570336
Fri Dec 01 03:27:05 +0000 2023;1730428274910920877;"Nyamuk dengan bakteri Wolbachia membawa virus LGBT? Cek faktanya melalui tautan berikut: https://t.co/bhhsEfgTSd  #Jalahoaks #SuksesJakartauntukIndonesia #NyamukWolbachia";0;0;1;1;in;1240494242503331840;1730428274910920877;jalahoaks;https://twitter.com/jalahoaks/status/1730428274910920877
Fri Dec 01 02:32:22 +0000 2023;1730414506185273368;"InsyaALLAAH sedikit penjelasan Wolbachia yg sebabkan autoimun graves &amp  disfungsi tiroid menuju kondisi LGBT. Bag 1 https://t.co/MGwtJkNNrg";1;2;39;73;in;1400484426165866508;1730414506185273368;tamim_pardede;https://twitter.com/tamim_pardede/status/1730414506185273368
Wed Nov 29 11:50:53 +0000 2023;1729830287394124202;"@Ngabila Nyamuk wolbachia baik? memangnya mbaknya tahu itu nyamuk disuntik wolbachia darimana? bagaimana dibuat? kemenkes atau si bill gates bapak LGBT+?";0;0;0;0;in;269216739;1728990344459829733;basaheh;https://twitter.com/basaheh/status/1729830287394124202
Wed Nov 29 02:02:12 +0000 2023;1729682137454915643;"Beredar Hoax Nyamuk Wolbachia Bawa Virus LGBT, Ini Faktanya!  https://t.co/ZKhNUcrHzN  Editor : Jabar ekspres / Hannie Mauliyandinie #jabarekspres #Hoax #NyamukWolbachia #LGBT #Virus";0;0;0;0;in;1718860181994659840;1729682137454915643;Jabareksprescom;https://twitter.com/Jabareksprescom/status/1729682137454915643
Tue Nov 28 03:53:15 +0000 2023;1729347697776406926;"Nyamuk Wolbachia Dikabarkan Bawa Virus LGBT, Faktanya Seperti Ini https://t.co/kO9CgTb2a2 #beritajogja #jogja #jogjaistimewa https://t.co/iuum6GDS2e";0;0;0;1;in;118371948;1729347697776406926;Harian_Jogja;https://twitter.com/Harian_Jogja/status/1729347697776406926
Sat Nov 25 04:06:34 +0000 2023;1728263885449482594;"HOAX! Nyamuk Wolbachia Disebar untuk Membentuk Genetik LGBT di Masyarakat  https://t.co/Gn6FmOkPs0";0;0;0;0;in;1214264462963662848;1728263885449482594;Duraldisastro;https://twitter.com/Duraldisastro/status/1728263885449482594
Tue Nov 21 11:33:25 +0000 2023;1726926789132611775;"Wolbachia bentuk gen LGBT pada manusia???  Jawabannya sudah pasti TIDAK ya, Sobat Tropmed. Hal tersebut tidak mungkin terjadi karena Wolbachia hanya hidup di sel serangga.";1;1;0;0;in;1184330792224190465;1726926789132611775;centertropmed;https://twitter.com/centertropmed/status/1726926789132611775
Tue Nov 21 08:30:10 +0000 2023;1726880671769977279;"Ada banyak hoaks terkait teknologi nyamuk wolbachia. Meski sebenarnya untuk mengendalikan DBD, ada narasi yang mengaitkannya dengan LGBT dan misi Bill Gates.  https://t.co/RoE1jdbZpg";0;0;0;0;in;104446991;1726880671769977279;detikHealth;https://twitter.com/detikHealth/status/1726880671769977279
Tue Nov 21 08:19:00 +0000 2023;1726877859527213135;"Nyamuk Wolbachia Dinarasikan Misi Bill Gates Sebar Gen LGBT, Ilmuwan Pastikan Hoax!  Ada banyak hoaks terkait teknologi nyamuk wolbachia. Meski sebenarnya untuk mengendalikan DBD, ada narasi yang mengaitkannya dengan LGBT.  &gt &gt  https://t.co/uwewDrwMlj  #detikhealth";1;0;2;1;in;69183155;1726877859527213135;detikcom;https://twitter.com/detikcom/status/1726877859527213135
Tue Nov 21 07:16:28 +0000 2023;1726862124348330377;"Akhir-akhir ini ada yang lagi ramai dibacarakan nih, yaitu nyamuk wolbachia yang katanya untuk membuat genetik LGBT. Nah, Sebelum percaya sama isu-isu yang beredar, yuk ketahui dulu sebenarnya apa sih nyamuk Wolbachia itu!    Jadi Dokter Andal dalam Genggaman, Salam ALOMEDIKA https://t.co/F0SZJwWIkF";0;1;0;1;in;1029934787060936705;1726862124348330377;alomedika;https://twitter.com/alomedika/status/1726862124348330377
Mon Nov 20 14:09:44 +0000 2023;1726603736909590986;"SISI GELAP NYAMUK WOLBACHIA BUATAN BILL GATES DI BALI  Setelah obrolan Iriana, 75 M, RS Indonesia &amp  PBNU telah melenyapkan berita soal Sisi Gelap Nyamuk Wolbachia yg dibuat oleh Bill Gates yg saat ini berusaha disebarkan di Bali. Misi tsb untuk membentuk Genetik LGBT. . . https://t.co/2eDqhddo90";8;7;38;60;in;1632328794228011009;1726603736909590986;bung_madin;https://twitter.com/bung_madin/status/1726603736909590986
Mon Nov 20 03:29:04 +0000 2023;1726442510707548571;"Heboh Nyamuk Wolbachia Bill Gate Sebar Gen LGBT, Kemenkes Buka Suara https://t.co/I5Xk6rTNCD";0;1;1;1;in;388190238;1726442510707548571;IDNTimes;https://twitter.com/IDNTimes/status/1726442510707548571
Mon Nov 20 01:08:44 +0000 2023;1726407192054776151;"@starlightyunoh @dokterapin Justru hrs disingkirkan kemungkinan ini dari mamalia. Selama ini nggak ada data infeksi wolbachia pada mamalia. Bayangkan jika ini bisa terjadi pada mamalia. LGBT bisa meningkat pesat pasca penyebaran nyamuk";0;2;0;2;in;1593926744267837441;1725818783225532567;dokter_kampung;https://twitter.com/dokter_kampung/status/1726407192054776151
Sun Nov 19 03:26:33 +0000 2023;1726079486289146075;"Ramai isu nyamuk Wolbachia buatan Bill Gates yang merupakan rekayasa genetik. Narasi yang berkembang, Bill Gates ingin bentuk genetik LGBT. Apa kata Kemenkes? #newsupdate #update #news #text https://t.co/NHvRvz06sA";0;2;0;2;in;759692754985242625;1726079486289146075;kumparan;https://twitter.com/kumparan/status/1726079486289146075
Sat Nov 18 07:46:16 +0000 2023;1725782458246017259;"Viral narasi nyamuk Wolbachia ‘Bill Gates’, benarkah sebar genetik LGBT di Indonesia? Cek fakta yang mencengangkan berikut. (FA) #nyamukWolbachia #BillGates #viral #dbd   https://t.co/vlN6WF8CIX";0;0;0;0;in;1287642738683342848;1725782458246017259;berita_diy;https://twitter.com/berita_diy/status/1725782458246017259
Fri Nov 17 16:40:26 +0000 2023;1725554498234654994;"@bt2mh143 Kan aku bingung baca tweetan beliau, soalnya gada yang nyambung. Sampe aku cari dan baca jurnalnya, ga ada kaitanya sama lgbt. Lagian itu berkaitan sama inang wolbachia. Ya inang wolbachia serangga, bukan manusia. Baca jurnal ilmiah pke binggris tu ga mudah, apalagi pake trans";0;0;0;0;in;1340480014299529216;1725429223576486090;stanyoungbrii;https://twitter.com/stanyoungbrii/status/1725554498234654994
Fri Nov 17 02:00:24 +0000 2023;1725333029814772199;"Berdasarkan hasil penelusuran, adanya klaim yang menyebutkan bahwa penyebaran nyamuk Wolbachia merupakan misi Bill Gates untuk membentuk genetik LGBT merupakan klaim yang menyesatkan. Cek faktanya melalui infografis berikut ini, Lur! https://t.co/9XfnDxn1qf";0;1;0;1;in;755673247660650497;1725333027440722117;kominfodiy;https://twitter.com/kominfodiy/status/1725333029814772199
Fri Nov 17 01:08:38 +0000 2023;1725320002398798259;"Peneliti UGM, Prof. dr. Adi Utarini, menyatakan bakteri Wolbachia tidak berbahaya bagi manusia, tapi mampu membuat nyamuk tidak menularkan demam berdarah dari gigitannya.   Jadi, tdk ada kaitannya nyamuk tersebut terhadap penciptaan genetik LGBT dsb. https://t.co/WC6s9wD0Jn";0;0;1;0;in;254824463;1725320002398798259;azizdhibi;https://twitter.com/azizdhibi/status/1725320002398798259
Thu Nov 16 22:59:27 +0000 2023;1725287495712244214;"@tamim_pardede Wolbachia itu Nyamuk blog bukan lalat. Kalo betul teorimu itu banyak kampung di Jogja tempat uji coba jadi LGBT. Ilmuan tai kucing goblog.";0;0;0;2;in;274882956;1724455758472049140;BimoTjontong;https://twitter.com/BimoTjontong/status/1725287495712244214
Thu Nov 16 09:02:15 +0000 2023;1725076807014302069;"Cek Fakta: Tidak Benar Penyebaran Nyamuk Wolbachia untuk Membentuk Genetik LGBT di Masyarakat https://t.co/rvOz371qlw";0;0;1;1;in;47596019;1725076807014302069;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1725076807014302069
Tue Nov 14 15:54:26 +0000 2023;1724455758472049140;"Penyebaran nyamuk wolbachia adalah misi bill gates sebagai bapak LGBT sedunia,utk membentuk genetik LGBT melalui nyamuk tsb,yg mana Wolbachia berasal dari lalat drosophila,manusia akan jd vektor mekanik penyebar kerusakan genetik laki2 feminim. https://t.co/uZXNbIIXcS";92;90;560;1022;in;1400484426165866508;1724455758472049140;tamim_pardede;https://twitter.com/tamim_pardede/status/1724455758472049140
